,video_id,start_frame,stop_frame,verb,verb_class,noun,noun_class,narration
2339,P01_105,23154,23260,take-off,12,tofu,81,take tofu off box
2340,P01_105,23249,23302,put-down,1,tofu,81,put down tofu
2341,P01_105,23303,23348,take-off,12,card,49,take card off box
2342,P01_105,23353,23381,put-down,1,box,23,put down box
2343,P01_105,23632,23693,open,3,cupboard,3,open cupboard
2344,P01_105,24209,24251,pick-up,0,bag,19,pick up bag
2345,P01_105,24206,24261,put-down,1,card,49,put down card
2346,P01_105,24256,24378,put-down,1,bag,19,put down bag
2347,P01_105,24467,24526,close,4,cupboard,3,close cupboard
2348,P01_105,24514,24599,pick-up,0,box,23,pick up box
2349,P01_105,1529,1542,put-down,1,lid,6,put down lid
2350,P01_105,24525,24765,flatten,87,box,23,flatten box
2351,P01_105,24769,24805,open,3,bin:garbage,36,open garbage bin
2352,P01_105,24810,24826,throw-into,13,box,23,throw box into garbage bin
2353,P01_105,24827,24857,close,4,bin:garbage,36,close garbage bin
2354,P01_105,24944,24992,pick-up,0,spatula,20,pick up spatula
2355,P01_105,24995,25492,stir,10,food,34,stir food
2356,P01_105,25497,25623,tap,32,spatula,20,tap spatula
2357,P01_105,25636,25686,put-down,1,spatula,20,put down spatula
2358,P01_105,25714,25748,pick-up,0,tofu,81,pick up tofu
2359,P01_105,25757,25787,pick-up,0,knife,4,pick up knife
2360,P01_105,1544,1582,pick-up,0,lid,6,pick up lid
2361,P01_105,25837,26164,open-with,3,bag,19,open bag with knife
2362,P01_105,26150,26416,take-off,12,tofu,81,take tofu off bag
2363,P01_105,26460,26508,throw,13,bag,19,throw bag
2364,P01_105,26606,26675,wipe,2,board:cutting,18,wipe cutting board with knife
2365,P01_105,26639,26680,put-down,1,tofu,81,put down tofu
2366,P01_105,26681,27027,slice,7,tofu,81,slice tofu
2367,P01_105,26989,27065,move,11,slice:tofu,81,move tofu slices
2368,P01_105,27067,27360,dice,7,tofu,81,dice tofu
2369,P01_105,27363,27456,move,11,slice:tofu,81,move tofu slices
2370,P01_105,27461,27758,dice,7,tofu,81,dice tofu
2371,P01_105,1587,1599,put-down,1,lid,6,put down lid
2372,P01_105,27746,27785,pick-up,0,board:cutting,18,pick up cutting board
2373,P01_105,27850,27927,move-into,11,tofu,81,move tofu into wok
2374,P01_105,27967,28053,put-down,1,board:cutting,18,put down cutting board and knife
2375,P01_105,28089,28139,pick-up,0,spatula,20,pick up spatula
2376,P01_105,28151,29130,stir,10,food,34,stir food
2377,P01_105,29142,29185,tap,32,spatula,20,tap spatula
2378,P01_105,29177,29254,put-down,1,spatula,20,put down spatula
2379,P01_105,29308,29359,pick-up,0,bag,19,pick up bag
2380,P01_105,29367,29426,open,3,bag,19,open bag
2381,P01_105,29486,29559,pick-up,0,choi:pak,151,pick up pak choi
2382,P01_105,1612,1628,pick-up,0,lid,6,pick up lid
2383,P01_105,29557,29589,put-down,1,choi:pak,151,put down pak choi
2384,P01_105,29591,29619,pick-up,0,choi:pak,151,pick up pak choi
2385,P01_105,29623,29637,pick-up,0,bag,19,pick up bag
2386,P01_105,29642,29659,put-down,1,choi:pak,151,put down pak choi
2387,P01_105,29738,29806,throw-into,13,bag,19,throw bag into bin
2388,P01_105,29894,30016,adjust,17,bag:rubbish,19,adjust rubbish bag
2389,P01_105,30013,30148,compress,21,rubbish,54,compress rubbish
2390,P01_105,30203,30247,pour,9,wash:hand,22,pour hand wash
2391,P01_105,30245,30280,wash,2,hand,11,wash hands
2392,P01_105,30280,30327,turn-on,6,tap,0,turn on tap
2393,P01_105,1631,1645,put-down,1,lid,6,put down lid
2394,P01_105,30316,30633,rinse,2,hand,11,rinse hands
2395,P01_105,30635,30652,turn-off,8,tap,0,turn off tap
2396,P01_105,30664,30737,shake,15,hand,11,shake hands
2397,P01_105,30762,30822,pick-up,0,cloth,17,pick up cloth
2398,P01_105,30855,31125,dry,14,hand,11,dry hands
2399,P01_105,31130,31156,put-down,1,cloth,17,put down cloth
2400,P01_105,31181,31239,pick-up,0,choi:pak,151,pick up pak choi
2401,P01_105,31233,31247,move,11,board:cutting,18,move cutting board and knife
2402,P01_105,31273,31904,separate,52,choi:pak,151,separate pak choi leaves
2403,P01_105,31880,31907,move,11,bowl,7,move bowl
2404,P01_105,1622,1691,pick-up,0,container,21,pick up container
2405,P01_105,31898,31942,pick-up,0,choi:pak,151,pick up pak choi
2406,P01_105,31960,32351,separate,52,choi:pak,151,separate pak choi leaves
2407,P01_105,32362,32378,pick-up,0,pak,151,pick up pak choi end
2408,P01_105,32418,32461,open,3,bin:food,36,open food bin
2409,P01_105,32456,32479,throw,13,choi:pak,151,throw pak choi ends into bin
2410,P01_105,32479,32507,close,4,bin:food,36,close food bin
2411,P01_105,32576,32633,open,3,cupboard,3,open cupboard
2412,P01_105,32631,32728,pick-up,0,colander,39,pick up colander
2413,P01_105,32724,32754,close,4,cupboard,3,close cupboard
2414,P01_105,32859,32899,move,11,knife,4,move knife and spatula
2415,P01_105,1694,1734,put-into,5,container,21,put container into cupboard
2416,P01_105,32882,32937,put-down,1,colander,39,put down colander
2417,P01_105,32992,33058,open,3,cupboard,3,open cupboard
2418,P01_105,33070,33148,pick-up,0,bowl,7,pick up bowl
2419,P01_105,33150,33213,close,4,cupboard,3,close cupboard
2420,P01_105,33180,33227,put-down,1,bowl,7,put down bowl
2421,P01_105,33263,33337,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2422,P01_105,33403,33471,put-into,5,choi:pak,151,put pak choi leaves into colander
2423,P01_105,33443,33498,turn-on,6,tap,0,turn on tap
2424,P01_105,33495,33856,wash,2,leaf:pak:choi,62,wash pak choi leaf
2425,P01_105,33856,33895,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2426,P01_105,1746,1790,close,4,cupboard,3,close cupboard
2427,P01_105,33894,33916,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2428,P01_105,33921,34208,wash,2,leaf:pak:choi,62,wash pak choi leaf
2429,P01_105,34232,34297,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2430,P01_105,34322,34361,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2431,P01_105,34360,34727,wash,2,leaf:pak:choi,62,wash pak choi leaf
2432,P01_105,34725,34787,turn-off,8,tap,0,turn off tap
2433,P01_105,34747,34793,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2434,P01_105,34832,34868,pick-up,0,spatula,20,pick up spatula
2435,P01_105,34882,35348,stir,10,food,34,stir food
2436,P01_105,35351,35408,tap,32,spatula,20,tap spatula
2437,P01_105,258,283,put-down,1,container,21,put down containers
2438,P01_105,1828,1900,pick-up,0,pot,29,pick up pot
2439,P01_105,35410,35462,put-down,1,spatula,20,put down spatula
2440,P01_105,35456,35528,turn-on,6,tap,0,turn on tap
2441,P01_105,35519,35547,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2442,P01_105,35547,35831,wash,2,leaf:pak:choi,62,wash pak choi leaf
2443,P01_105,35892,35934,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2444,P01_105,35936,35988,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2445,P01_105,35966,36132,wash,2,leaf:pak:choi,62,wash pak choi leaf
2446,P01_105,36134,36196,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2447,P01_105,36219,36243,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2448,P01_105,36241,36466,wash,2,leaf:pak:choi,62,wash pak choi leaf
2449,P01_105,1897,1936,open,3,cooker:steam,152,open steam cooker
2450,P01_105,36445,36528,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2451,P01_105,36547,36582,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2452,P01_105,36597,36715,wash,2,leaf:pak:choi,62,wash pak choi leaf
2453,P01_105,36720,36772,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2454,P01_105,36768,36805,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2455,P01_105,36799,37059,wash,2,leaf:pak:choi,62,wash pak choi leaf
2456,P01_105,37084,37128,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2457,P01_105,37116,37183,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2458,P01_105,37183,37339,wash,2,leaf:pak:choi,62,wash pak choi leaf
2459,P01_105,37401,37442,put-into,5,leaf:pak:choi,62,put pak choi leaf into bowl
2460,P01_105,1936,1978,put-into,5,pot,29,put pot into steam cooker
2461,P01_105,37300,37432,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2462,P01_105,37457,37569,wash,2,leaf:pak:choi,62,wash pak choi leaf
2463,P01_105,37574,37614,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2464,P01_105,37606,37636,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2465,P01_105,37629,37790,wash,2,leaf:pak:choi,62,wash pak choi leaf
2466,P01_105,37803,37846,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2467,P01_105,37821,37868,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2468,P01_105,37866,37989,wash,2,leaf:pak:choi,62,wash pak choi leaf
2469,P01_105,37990,38020,turn-off,8,tap,0,turn off tap
2470,P01_105,38063,38175,put-into,5,choi:pak,151,put pak choi leaves into bowl
2471,P01_105,1980,2005,pick-up,0,tray,35,pick up tray
2472,P01_105,38166,38225,shake,15,hand,11,shake hands
2473,P01_105,38205,38343,pick-up,0,spatula,20,pick up spatula
2474,P01_105,38308,38948,stir,10,food,34,stir food
2475,P01_105,38945,39002,put-down,1,spatula,20,put down spatula
2476,P01_105,39025,39098,pick-up,0,bowl,7,pick up bowl
2477,P01_105,39100,39153,put-down,1,bowl,7,put down bowl
2478,P01_105,39150,39270,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2479,P01_105,39278,39312,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2480,P01_105,39303,39323,pick-up,0,knife,4,pick up knife
2481,P01_105,39323,39646,cut,7,choi:pak,151,cut pak choi
2482,P01_105,2018,2041,put-into,5,tray,35,put tray into steam cooker
2483,P01_105,39642,39692,move,11,choi:pak,151,move pak choi
2484,P01_105,39702,39762,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2485,P01_105,39762,39789,put-down,1,leaf:pak:choi,62,put down pak choi leaves
2486,P01_105,39849,40177,cut,7,choi:pak,151,cut pak choi
2487,P01_105,40184,40219,move,11,choi:pak,151,move pak choi
2488,P01_105,40249,40369,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2489,P01_105,40379,40419,put-down,1,leaf:pak:choi,62,put down pak choi leaves
2490,P01_105,40422,40647,cut,7,choi:pak,151,cut pak choi
2491,P01_105,40642,40673,move,11,choi:pak,151,move pak choi
2492,P01_105,40678,40719,move,11,board:cutting,18,move cutting board
2493,P01_105,2039,2065,close,4,cooker:steam,152,close steam cooker
2494,P01_105,40725,40775,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2495,P01_105,40780,40794,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2496,P01_105,40798,40887,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2497,P01_105,40892,40931,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2498,P01_105,40975,41338,cut,7,choi:pak,151,cut pak choi
2499,P01_105,41341,41478,move,11,choi:pak,151,move pak choi
2500,P01_105,41502,41604,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2501,P01_105,41612,41647,put-down,1,leaf:pak:choi,62,put down pak choi leaves
2502,P01_105,41663,41815,cut,7,choi:pak,151,cut pak choi
2503,P01_105,41801,41824,move,11,choi:pak,151,move pak choi
2504,P01_105,2074,2103,pick-up,0,fork,14,pick up fork and cup
2505,P01_105,41822,41923,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2506,P01_105,41923,41954,put-down,1,leaf:pak:choi,62,put down pak choi leaves
2507,P01_105,41955,42298,cut,7,choi:pak,151,cut pak choi
2508,P01_105,42315,42353,pick-up,0,leaf:pak:choi,62,pick up pak choi leaf
2509,P01_105,42346,42361,move,11,choi:pak,151,move pak choi
2510,P01_105,42361,42435,put-down,1,leaf:pak:choi,62,put down pak choi leaf
2511,P01_105,42391,43151,cut,7,choi:pak,151,cut pak choi
2512,P01_105,43179,43277,pick-up,0,leaf:pak:choi,62,pick up pak choi leaves
2513,P01_105,43276,43315,put-down,1,leaf:pak:choi,62,put down pak choi leaves
2514,P01_105,43320,43465,cut,7,choi:pak,151,cut pak choi
2515,P01_105,2261,2293,pick-up,0,cup,13,pick up cup
2516,P01_105,43457,43569,wipe-off,2,choi:pak,151,wipe pak choi off knife
2517,P01_105,43588,43633,wipe-off,2,choi:pak,151,wipe pak choi off hand
2518,P01_105,43622,43754,pick-up,0,board:cutting,18,pick up cutting board
2519,P01_105,43723,44695,move-into,11,choi:pak,151,move pak choi into wok
2520,P01_105,44696,44758,put-down,1,board:cutting,18,put down cutting board and knife
2521,P01_105,44782,44881,pick-up,0,bit:pak:choi,151,pick up pak choi bits
2522,P01_105,44918,44993,open,3,bin:food,36,open food bin
2523,P01_105,44952,44985,throw-into,13,bit:pak:choi,151,throw pak choi bit into bin
2524,P01_105,44963,44991,close,4,bin,36,close bin
2525,P01_105,44988,45046,turn-on,6,tap,0,turn on tap
2526,P01_105,2290,2325,put-down,1,cup,13,put down cup
2527,P01_105,45010,45058,rinse,2,hand,11,rinse hand
2528,P01_105,45057,45090,turn-off,8,tap,0,turn off tap
2529,P01_105,45145,45171,take,0,pak,151,take pak choi bit
2530,P01_105,45203,45235,open,3,bin:food,36,open food bin
2531,P01_105,45237,45264,throw-into,13,bit:pak:choi,151,throw pak choi bit into bin
2532,P01_105,45264,45288,close,4,bin:food,36,close food bin
2533,P01_105,45316,45364,pick-up,0,cloth,17,pick up cloth
2534,P01_105,45383,45484,dry,14,hand,11,dry hands
2535,P01_105,45496,45520,put-down,1,cloth,17,put down cloth
2536,P01_105,45512,45592,pick-up,0,spatula,20,pick up spatula
2537,P01_105,2316,2404,put-down,1,cup,13,put down cup
2538,P01_105,45558,46301,stir,10,food,34,stir food
2539,P01_105,46291,46349,tap,32,spatula,20,tap spatula
2540,P01_105,46349,46412,put-down,1,spatula,20,put down spatula
2541,P01_105,46402,46502,adjust,17,hob,24,adjust hob
2542,P01_105,46532,46567,pick-up,0,pot,29,pick up pot
2543,P01_105,46577,46703,pick-up,0,garlic,51,pick up garlic
2544,P01_105,46698,46800,pull-down,31,pot,29,pull down pot
2545,P01_105,46900,46912,put-down,1,garlic,51,put down garlic
2546,P01_105,46935,47038,pick-up,0,knife,4,pick up knife
2547,P01_105,47016,47078,turn-on,6,tap,0,turn on tap
2548,P01_105,288,358,open,3,container,21,open container
2549,P01_105,2453,2486,open,3,drawer,8,open drawer
2550,P01_105,47042,47104,rinse,2,knife,4,rinse knife
2551,P01_105,47093,47119,turn-off,8,tap,0,turn off tap
2552,P01_105,47167,47197,pick-up,0,cloth,17,pick up cloth
2553,P01_105,47191,47292,dry,14,knife,4,dry knife
2554,P01_105,47279,47334,put-down,1,cloth,17,put down cloth
2555,P01_105,47350,47388,move,11,bowl,7,move bowl
2556,P01_105,47393,47421,take-out,12,garlic,51,take out garlic
2557,P01_105,47451,48157,peel,19,garlic,51,peel garlic
2558,P01_105,48177,48203,put-down,1,garlic,51,put down garlic
2559,P01_105,48220,48273,pick-up,0,garlic,51,pick up garlic
2560,P01_105,2503,2539,put-into,5,spoon,1,put spoon into drawer
2561,P01_105,48280,49394,peel,19,garlic,51,peel garlic
2562,P01_105,49406,49430,put-down,1,garlic,51,put down garlic
2563,P01_105,49438,49484,pick-up,0,garlic,51,pick up garlic
2564,P01_105,49508,50452,peel,19,garlic,51,peel garlic
2565,P01_105,50461,50497,put-down,1,knife,4,put down knife
2566,P01_105,50492,50520,put-down,1,garlic,51,put down garlic
2567,P01_105,50523,50663,pick-up,0,garlic,51,pick up garlic
2568,P01_105,50711,50831,put-into,5,garlic,51,put garlic into wok
2569,P01_105,50882,50927,turn-on,6,tap,0,turn on tap
2570,P01_105,50943,50989,rinse,2,hand,11,rinse hands
2571,P01_105,2535,2571,close,4,drawer,8,close drawer
2572,P01_105,50960,50996,turn-off,8,tap,0,turn off tap
2573,P01_105,50997,51037,shake,15,hand,11,shake hands
2574,P01_105,51059,51094,pick-up,0,cloth,17,pick up cloth
2575,P01_105,51109,51262,dry,14,hand,11,dry hands
2576,P01_105,51265,51283,put-down,1,cloth,17,put down cloth
2577,P01_105,51302,51328,pick-up,0,spatula,20,pick up spatula
2578,P01_105,51345,52777,stir,10,food,34,stir food
2579,P01_105,52764,52804,tap,32,spatula,20,tap spatula
2580,P01_105,52820,52860,put-down,1,spatula,20,put down spatula
2581,P01_105,52957,53020,pick-up,0,mushroom,56,pick up mushrooms
2582,P01_105,2684,2741,open,3,cupboard,3,open cupboard
2583,P01_105,53302,53529,remove,12,film:cling,100,remove cling film
2584,P01_105,53538,53616,put-down,1,mushroom,56,put down mushrooms
2585,P01_105,53614,53639,throw,13,film,100,throw film
2586,P01_105,53669,53764,pick-up,0,mushroom,56,pick up mushrooms
2587,P01_105,53766,53829,put-down,1,mushroom,56,put down mushrooms
2588,P01_105,53835,53878,move,11,liquid:washing:up,22,move washing up liquid
2589,P01_105,53888,53917,move,11,mushroom,56,move mushrooms
2590,P01_105,53920,53969,pick-up,0,mushroom,56,pick up mushrooms
2591,P01_105,53952,53999,turn-on,6,tap,0,turn on tap
2592,P01_105,54023,54051,move,11,tap,0,move tap
2593,P01_105,2720,2858,pick-up,0,board:cutting,18,pick up cutting board
2594,P01_105,54041,54257,wash,2,mushroom,56,wash mushroom
2595,P01_105,54291,54311,put-down,1,mushroom,56,put down mushroom
2596,P01_105,54311,54330,pick-up,0,mushroom,56,pick up mushroom
2597,P01_105,54347,54562,wash,2,mushroom,56,wash mushroom
2598,P01_105,54567,54585,put-down,1,mushroom,56,put down mushroom
2599,P01_105,54589,54624,pick-up,0,mushroom,56,pick up mushroom
2600,P01_105,54633,54782,wash,2,mushroom,56,wash mushroom
2601,P01_105,54782,54802,put-down,1,mushroom,56,put down mushroom
2602,P01_105,54806,54883,pick-up,0,mushroom,56,pick up mushroom
2603,P01_105,54903,55101,wash,2,mushroom,56,wash mushroom
2604,P01_105,2804,2856,close,4,cupboard,3,close cupboard
2605,P01_105,55085,55137,put-down,1,mushroom,56,put down mushroom
2606,P01_105,55123,55157,pick-up,0,mushroom,56,pick up mushroom
2607,P01_105,55166,55395,wash,2,mushroom,56,wash mushroom
2608,P01_105,55400,55484,put-down,1,mushroom,56,put down mushroom
2609,P01_105,55490,55510,pick-up,0,mushroom,56,pick up mushroom
2610,P01_105,55532,55759,wash,2,mushroom,56,wash mushroom
2611,P01_105,55755,55772,put-down,1,mushroom,56,put down mushroom
2612,P01_105,55776,55821,pick-up,0,mushroom,56,pick up mushroom
2613,P01_105,55844,56009,wash,2,mushroom,56,wash mushroom
2614,P01_105,56020,56044,put-down,1,mushroom,56,put down mushroom
2615,P01_105,2861,2899,put-down,1,board:cutting,18,put down cutting board
2616,P01_105,56047,56072,pick-up,0,mushroom,56,pick up mushroom
2617,P01_105,56079,56307,wash,2,mushroom,56,wash mushroom
2618,P01_105,56299,56316,put-down,1,mushroom,56,put down mushroom
2619,P01_105,56322,56354,pick-up,0,mushroom,56,pick up mushroom
2620,P01_105,56384,56657,wash,2,mushroom,56,wash mushroom
2621,P01_105,56657,56674,put-down,1,mushroom,56,put down mushroom
2622,P01_105,56684,56741,pick-up,0,mushroom,56,pick up mushroom
2623,P01_105,56747,56914,wash,2,mushroom,56,wash mushroom
2624,P01_105,56915,56930,put-down,1,mushroom,56,put down mushroom
2625,P01_105,56936,56978,pick-up,0,mushroom,56,pick up mushroom
2626,P01_105,2920,2981,open,3,fridge,12,open fridge
2627,P01_105,56979,57147,wash,2,mushroom,56,wash mushroom
2628,P01_105,57163,57178,put-down,1,mushroom,56,put down mushroom
2629,P01_105,57177,57222,pick-up,0,mushroom,56,pick up mushroom
2630,P01_105,57210,57407,wash,2,mushroom,56,wash mushroom
2631,P01_105,57407,57429,put-down,1,mushroom,56,put down mushroom
2632,P01_105,57412,57454,turn-off,8,tap,0,turn off tap
2633,P01_105,57452,57537,shake,15,hand,11,shake hands
2634,P01_105,57559,57621,pick-up,0,spatula,20,pick up spatula
2635,P01_105,57612,58700,stir,10,food,34,stir food
2636,P01_105,58703,58738,tap,32,spatula,20,tap spatula
2637,P01_105,3004,3049,pick-up,0,mushroom,56,pick up mushrooms
2638,P01_105,58741,58791,put-down,1,spatula,20,put down spatula
2639,P01_105,58804,58862,pick-up,0,colander,39,pick up colander
2640,P01_105,58892,58962,shake,15,colander,39,shake colander
2641,P01_105,59025,59096,put-down,1,colander,39,put down colander
2642,P01_105,59121,59170,move,11,colander,39,move colander on cutting board
2643,P01_105,59166,59204,pick-up,0,mushroom,56,pick up mushroom
2644,P01_105,59211,59242,put-down,1,mushroom,56,put down mushroom
2645,P01_105,59220,59267,pick-up,0,knife,4,pick up knife
2646,P01_105,59250,59369,slice,7,mushroom,56,slice mushroom
2647,P01_105,59391,59437,pick-up,0,mushroom,56,pick up mushroom
2648,P01_105,3049,3085,put-down,1,mushroom,56,put down mushrooms
